name,rating,reviews,category,address_lane1,phone,status,website,maps_url,address,plus_code,hours,about,lat,lng,photos
Desert Marigold Senior Living of Tempe,4.9,,Retirement community,6150 S Rural Rd,+1 (480) 831 8660,Open · Closes 5 PM,http://desertmarigoldliving.com/,https://www.google.com/maps/place/Desert+Marigold+Senior+Living+of+Tempe/data=!4m7!3m6!1s0x872b07b6fce676d5:0xb37ba9861995341a!8m2!3d33.3660443!4d-111.9292404!16s%2Fg%2F11knd0l40g!19sChIJ1Xbm_LYHK4cRGjSVGYape7M?authuser=0&hl=en&rclk=1,"6150 S Rural Rd, Tempe, AZ 85283"," 938C+C8 Tempe, Arizona",,"[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating""]",33.3660443,-111.9292404,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFU7CIfieU3XaE_vXoCxHAnKY0zljUd2u73OdI0RjYYp8eDOIqJYGiAnrp52byq0G4UEnxaZORuw8CllTsRDRjJ3XpXMLhnzhsrCxi4wIRFeNF_mIpufTly-0_98HySaLDZrCPK=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFU7CIfieU3XaE_vXoCxHAnKY0zljUd2u73OdI0RjYYp8eDOIqJYGiAnrp52byq0G4UEnxaZORuw8CllTsRDRjJ3XpXMLhnzhsrCxi4wIRFeNF_mIpufTly-0_98HySaLDZrCPK=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZgfpARssvMwS2oAv1GTInWwFYA-FokfaD2r9JPLgjWIaUHPgt-cQ_eAjdkoGNcdCEZlVjynz6PLv50VW9LeKKGTOiPDAxA1qcFI_mJnBW5b7_LmN4MCZ3H_3Y0FSCxzsQZUsTRQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSa6exnEbo9BC577m6qaL1YSJHcCP3CRn_-qajPugIfOKBYJ8f62OzJeEfbXDyv6MmbPWVc3NaUykNbwIxUkrAoUssvbQpsfWGg6yNZF8cTrT3cv1cMNcQSbiFopsxdDvz5yg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0N3rPFjJIotnK_X3v190dch6NElEfsPubnEDJk-2oCHWcbNnvTmHojg9nFcvL-MX5TMdi4qldGrxM4o4tHbbXTDfW8O6xXtqvTLhjKF99rr-TRBP-PpZn5nUN02B4rwN8z_cy=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaqW0RBW59RtWMuPYmkBzxzjaB8A4qlD5SSr_5PU6bTOZUVa01tHuHFUDML7SWWnP85rEAa9dLQcJnUfEn2jIDc7isz6yAuogakstUqWUQ_-mHtSayowrNUZFsZjeh7phvoBOaDg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvAcbuY1yoO9CJaTeOVFmlcaxDoxv-DfMc7hSxRKBPkiQsu5r8G1FJdKImKdovPhPCc2MzzrKLv9Mh4nRVtti0INs_KM0Q100eVKtyAXJtc8LBCaaLPTqZ6bUEo7rwI_1AaLxo=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaogSpGCdzyTM_abfX_vYFR4jCxsWNfO2L-HhWy9-Td9qG16DcADAA1Y7qCUZjh7RyXNXC5MNGs7ueoYYTsbFPmoS-VSsrF4bBXp1uDduVvdytOfh1O2CGoA-YVnj3aS8YqECHnA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1CIOH4A5uDehh3RVcnEbo5Z9NR9b93CK8NgpqrYrWAHYI5ZmbgGRPKsdx4cfoq8U6GkCeF2xW36f9zP5NL3HN8xarsiuG-tTZltH1hKmxZ9amTesL92zl706ED_oSsgmuC4mm=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEldFKvU8lwnMLqtmGiuA1l4ZjDMxzlDQkQWP_eUppse-180MBgrhysoouR6IQa0LjM6fa3-KakJNDuwRVEy6Qy0ByhfQS4HW_fv61-t1OQmUbAnEJwltr4YKCR6qqCm-riIuIjrA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5EwnI1nxDdXWBcnhk4w4TRWYw5_cGQ0GMPxlhGvbkAfcTFZ8-0aOrsi3tZdD2e4SIOR9BaDB0ow_a0l5tCdqNwYTsYNdQz9nZEje5na5ndoGo3iArcE7smmvK_HriP0pc29Wl=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsA8zKrAYF57v9fa5676ZzOlcHiaWXn2YNnShx9F5fNi7hBos3zaIgy9nWkfRjftK4bxPJcCuokUbwW6Uaosim8SzxnvdDjFWkl6kxQLW0WA2nDkV7N0NpbNbyFwix31rbisA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbto0O4PyRu0Jp7XuOZdBMPPgPEONeAUyCtKiBPmtyAu1rvmtt5d7HB81PGiiyEag08I9t-rMEgyt2XLJlhYRjQdndz89Vpgha97S5ILj5ZhWHK5Qy2eJT7J5TXbAWvXRxwApL=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFHnmzXc0QmoCWpZiGwb8aPhSKyv3hqga2FpLrLiqQnaNoZlkdflMKDZHOvJtfKn7PwRJOoJzxbONK51cTQUuv6iUaWapq3ZxktYfVtPasGIe5KzQ0hQtOkVUa443TGcfyKKccbQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEEwBPZPZtNL-DIxhn0RCDQyzsdiC0OxptDlP6dFvxm4a8zgrEXpC3jbzlj0DyBV4wnUTO_fd9-i0CWkx98MT58IOvE16yCSgAyA4oiasnfQ3VXKQ9JL3Wv1r_Jda3BglJRAJCh=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpL5HnespHLaCOOF2i8XQAjYMCRbDGbYVj1G109_Vb1as_NFcZaWREjPcJ3ia9SK8dRZJp5AHHITvyu6aQDjZbSTdFSDBxOr0HMMD2TriyTNHnI7uhzb39KnZRDMhFwxNFYK7ZHA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGV0UX7mC8KKcJPEVFc8ySVcjohSnpATVpyI8d75FwvIB9LTPJ8g3Yfb3i3eHfHM6i6uOB9id9AhQsIcSnKmBVnQAdiK8pfkXIPxy9ggNquu24ePJXw5Cmm4yD8mV4Q3dDtxGcOjA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEU3rytzz18sCmnZ7tHNS2voNNEoVaI7WIUvdfQn5VlFIqoViJCBLuRmwL_5RHxKPqMYuwUxkYLUxXRa_jJrzbfIOIacUKDzkVMfHKJwpPFJqmDT300poK8YxWC00JHAb36dN_wxu-0tRR7=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHSi6zAfqaaNO4l3POd-9kDmcAKfbyO3pQ-OCq8oyA_nVCKkdjdntG68XZamJi5R0gT-y2BMWCQNUe7xSOcIMQvYWM8x2mFgUfhpO8xK3GozbR5KEXIzQ24e0g-WSdyfupewCHf=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZa27AeIqVZV5AYre_-IBAkWaWguH3SW4pIJ5Kh-stuGwm2d9I7Kz7zvxMGNcTkH3n31Uk50Roww8VVlyzCDWnQMfXZJnwv6hkJsqoKoknmqDmfzIYO2hlDphMw4R9RFaQobTS=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGToYACHIdnqYNTYqr4jr7dbBkzUPj_6E--mdnGA994ET5lCvgAICw42k9KDgeJbs33FtfdpOHVS0eXiJX3_eXIP-eeIY39yBgVPaDbhukrqdIeSH3kKLy-6gXTWT2sw9LiQig4OA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSZezy04doKHZStcIOlbmHwyX77_FG8Sxn8zg6eRjLaGMeO40kbDo-U4SuwcZxTgfhG3xpeM5ddFQtSvpKOJUkQqU55vxl99Y2DiIrMCp2HoqXm26D80IVUYDHOqX3ouPlpZs=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHdJi0wOsLarpilz_iNqrLLnkg7gzwtIRPy_SbFevT-GhXiCYhGiS-eiCRSz3h44pjKNuuFt0ThsGd7PIPRHz0uRMTZDpsJwfxGFXa6p0N0GCcZPImCnmFXQU-VLCz22BpVrpa=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDjS9OLRGJ_MkbrGOyhl1R6hSLWDLYzcG_FsLrDN5QglYmKMO1KgeYCYd6PcO_5gm9Y7Cdz7zltD451V5LxFtJEsmX4catoVByrqgMd4LkJZ57hdiRbZVMtPFGv7h4RYwjTojvZg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqfnVeevi-C82RHV6oxztVmfI381YCXtALjNf6X3e8wKHL_hy3WRFHJDP57eSY_P1HpQgUfxnHQQxE22skiYPHYJsQJn1w6bD55YPfhr-IlKAYayiWETKfDFudxkp5mVJVB2e8wu8vT5o=s2000-k-no"
Desert Winds Independent Living,4.5,20,Retirement community,20554 N 101st Ave,+1 (623) 323 9845,Open 24 hours,https://www.desertwindsretirement.com/,https://www.google.com/maps/place/Desert+Winds+Independent+Living/data=!4m7!3m6!1s0x872b5d2fa133c883:0x157b879dafd9afb2!8m2!3d33.6702384!4d-112.2791519!16s%2Fg%2F1tdcr_ms!19sChIJg8gzoS9dK4cRsq_Zr52HexU?authuser=0&hl=en&rclk=1,"20554 N 101st Ave, Peoria, AZ 85382"," MPCC+38 Peoria, Arizona","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Offerings: Serves food"", ""Parking: On-site parking""]",33.6702384,-112.2791519,
Orchard Pointe at Terrazza,4.8,65,Assisted living facility,6775 West Happy Valley Road,+1 (623) 294 6118,Open · Closes 5 PM,https://www.heritage-communities.com/senior-living/orchard-pointe/az/peoria/orchard-pointe-at-terrazza/?utm_source=GBP&utm_medium=organic,https://www.google.com/maps/place/Orchard+Pointe+at+Terrazza/data=!4m7!3m6!1s0x872b67a432df89dd:0xea74d853495fd584!8m2!3d33.710437!4d-112.20534!16s%2Fg%2F11f319ckdr!19sChIJ3YnfMqRnK4cRhNVfSVPYdOo?authuser=0&hl=en&rclk=1,"6775 W Happy Valley Rd, Peoria, AZ 85383"," PQ6V+5V Peoria, Arizona","[""Tuesday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Wednesday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Thursday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Friday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Saturday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Sunday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Monday: 8\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""Service options: Onsite services available""]",33.710437,-112.20534,
Clearwater Mayo Blvd,4.6,22,Retirement community,6650 E Mayo Blvd,+1 (480) 788 8912,Open · Closes 6 PM,https://clearwatermayoblvd.com/,https://www.google.com/maps/place/Clearwater+Mayo+Blvd/data=!4m7!3m6!1s0x872b7767b5949d7b:0x6a6075e1fe3a12b1!8m2!3d33.6572349!4d-111.9377171!16s%2Fg%2F11r11d_75f!19sChIJe52UtWd3K4cRsRI6_uF1YGo?authuser=0&hl=en&rclk=1,"6650 E Mayo Blvd, Phoenix, AZ 85054"," M346+VW Phoenix, Arizona","[""Tuesday: 9\u202fAM\u20136\u202fPM   \ue14d"", ""Wednesday: 9\u202fAM\u20136\u202fPM   \ue14d"", ""Thursday: 9\u202fAM\u20136\u202fPM   \ue14d"", ""Friday: 9\u202fAM\u20136\u202fPM   \ue14d"", ""Saturday: 9\u202fAM\u20136\u202fPM   \ue14d"", ""Sunday: 9\u202fAM\u20136\u202fPM   \ue14d"", ""Monday: 9\u202fAM\u20136\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Offerings: Serves food"", ""Parking: Free parking lot, On-site parking""]",33.6572349,-111.9377171,
Casa Mia Elderly Housing,4.4,6,Apartment complex,1010 E Turney Ave,+1 (602) 265 4734,Open · Closes 5 PM,http://www.casamiaapts.com/,https://www.google.com/maps/place/Casa+Mia+Elderly+Housing/data=!4m7!3m6!1s0x872b129aabdda86f:0x2fdd6dc3211e128!8m2!3d33.5001796!4d-112.0593594!16s%2Fg%2F1tglnc70!19sChIJb6jdq5oSK4cRKOERMtzW_QI?authuser=0&hl=en&rclk=1,"1010 E Turney Ave, Phoenix, AZ 85014"," GW2R+37 Phoenix, Arizona","[""Tuesday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Wednesday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Thursday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Friday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Saturday: Closed   \ue14d"", ""Sunday: Closed   \ue14d"", ""Monday: 8\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",33.5001796,-112.0593594,
The Oasis at Fellowship Square Phoenix,4.0,12,Assisted living facility,11818 N 19th Ave,+1 (602) 584 1596,Open · Closes 5 PM,http://www.fellowshipsquareseniorliving.org/campus/az/phoenix/floor-plans-and-prices/assisted-living/,https://www.google.com/maps/place/The+Oasis+at+Fellowship+Square+Phoenix/data=!4m7!3m6!1s0x872b6c33fcba68b1:0xc51fec48dce9d8ce!8m2!3d33.5938289!4d-112.1012529!16s%2Fg%2F1td4q52t!19sChIJsWi6_DNsK4cRztjp3EjsH8U?authuser=0&hl=en&rclk=1,"11818 N 19th Ave, Phoenix, AZ 85029"," HVVX+GF Phoenix, Arizona","[""Tuesday: 8:30\u202fAM\u20135\u202fPM   \ue14d"", ""Wednesday: 8:30\u202fAM\u20135\u202fPM   \ue14d"", ""Thursday: 8:30\u202fAM\u20135\u202fPM   \ue14d"", ""Friday: 8:30\u202fAM\u20135\u202fPM   \ue14d"", ""Saturday: 8:30\u202fAM\u20135\u202fPM   \ue14d"", ""Sunday: Closed   \ue14d"", ""Monday: 8:30\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""Service options: Onsite services available"", ""Amenities: gender-neutral restroom"", ""Parking: Free parking lot, Free street parking, On-site parking""]",33.5938289,-112.1012529,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4sQ_qRLy6w9-rVz08uUu8hkK39Owfganlh_d6Jf88d93YX_fPpwqD9ULA73RDufFokPef2tsCYJwoDK1dbKL3Y20kO5gL_eKZYmyZ7L2Bc-g2Xbdoo5_3Y4WX2KUpLqFFVSs=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4sQ_qRLy6w9-rVz08uUu8hkK39Owfganlh_d6Jf88d93YX_fPpwqD9ULA73RDufFokPef2tsCYJwoDK1dbKL3Y20kO5gL_eKZYmyZ7L2Bc-g2Xbdoo5_3Y4WX2KUpLqFFVSs=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWUAsddo97-NNHSkldFBAV7tJprIuUIG7-HJeHSVxV8Vuyo8uBHXB7F0vqsr8yDOBkWGql_QQwE7W1tOZPqrCgGMj2oVD876J4Pdg-U_wC10FMZxFR3VoYLlHtTpgq-9JLg2mBSQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6OUyHTcKBH0kM7_yH-aN4GS-NqlAbM9Vbk9isX9QJb_0p86Fh-gJhQjFYC_chyIcBgCbGsAvHbfb9Dd9qA5iaCvQlLzerINL3tbQa8nhqvfqgIqTXs7cma_LWu8fMJI5k0THPpQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEcLwGMtpv7btoNVP4_bYJGvabo_k2GH9YA8KZT9azAzum1z2GHUdxXyA3OrC4EGE__uEgO1tWU-Fa4-893Zg8l2mRKF1raKkCJJlMWSXSPi5PZgq69yoUIi4TsBkD_ZJp36zj2g=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGB-QNRbf6Use3_bPF8NbHyN-H8s1yQjDpeEdRNF0jy3TJL0SNlxxTJVfOoS3_D1cA4wdp4JtyLr-dulRiB-aZVlM-mOYHDDiCoh-Lm2IPO94GHIuaSElawBK_FWWo3badgDGMzsw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHY7Owc45g4HHLm9uJW-JnDK3IGziIi5FA99sPCoXiPTy3qrX6rsOZB0tZXkzMHmal7CClUYZ-6KwyMBREpyP3Jz1eYZGMGf7qrtZZYQvVo7V87No2lErp480jl7lrrBWW0Y-TX=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPQkwzPg7F54W7oAvc1McRHSCyvl-97CWZCeNsYp3fqPxbZLvgM9qBR3LIEDq4g0QMztYeWJAsdYF3_UOTLs_N8G1RWWxq2BILTokUbWnExUxxCgQx7ZiAN5gnAHh7m_BrVTs=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdlany508vUM812LeEdwsFkfECyE7A3PPWzRb5b9TZW848MkjUcUN4h6ed4gH-u3XA83ideagm4MIRtIVCy0BrfMucgPQKjg8AIsty6ADR2SZXU_3Z3Z7Gk-OL7tCxoBlT1jm1=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtUjupWiPTL2puMgWsZ-bv3-qJPuKkDNerUJdctpcIe-KJwgxOdQfPVtqmah3MsMlkZ2VjH5zJ17tB01YP1xOCV2DSJAH7kcLVnGsqa3FMZdApOOmiTKpPp6In0pMeLjGD_2-u=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGnIOaxEBryb5Gev4q2r3_xxGN1sJ3Cq9dc7VEBL6h-cRkZ6tQ625I2aVEDf7_Au7U4UU60ZskKBXy0TfMbDGjkAEUZYDVkz27xmYt8M4F_yf_qTelb8XfnxZ8SSN_QwnkzBp_D=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8h7JqF8kKw8YeeVu-1Ir4-ddHv8V089AVtNrp_1tfXgA9dAYzRIuCKRQ1XWzvDo55F_IhEo2d36RukdDbdU8fn1ol5VW3czhwTgiO2FjSe4uekx7iqESAP2p9hjRgEMese7RCFQ=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4yjFSKeIHdNmMozV1KP6bcpCz79YoPeDo00A3EuluFZLJFPmIynt9bhRMGCJwItEXpkB1Yvp6eVPplL-ht-6BGqveUY65_6GzY4eCWiKQEyTc9MirUCkEnjqoGg6Av-386O9V=s2000-k-no"
Fillmore Gardens,3.7,18,Apartment complex,802 N 22nd Pl,+1 (602) 256 3144,Open 24 hours,https://www.phoenix.gov/administration/departments/housing/housing-options/senior-housing/fillmore-gardens.html,https://www.google.com/maps/place/Fillmore+Gardens/data=!4m7!3m6!1s0x872b0de37dfce6e9:0x306fc3fd7aa053d6!8m2!3d33.4572247!4d-112.0332622!16s%2Fg%2F1vcl46s4!19sChIJ6eb8feMNK4cR1lOgev3DbzA?authuser=0&hl=en&rclk=1,"802 N 22nd Pl, Phoenix, AZ 85006"," FX48+VM Phoenix, Arizona","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Parking: On-site parking""]",33.4572247,-112.0332622,
AllThrive 365 (Formerly FSL),3.9,7,Non-profit organization,1201 E Thomas Rd,+1 (602) 285 1800,Open · Closes 5 PM,https://www.allthrive365.org/,https://www.google.com/maps/place/AllThrive+365+%28Formerly+FSL%29/data=!4m7!3m6!1s0x872ba6d9989e1a69:0xeebfa673b7c5186!8m2!3d33.479955!4d-112.0561737!16s%2Fg%2F1tdk112h!19sChIJaRqemNmmK4cRhlF8O2f66w4?authuser=0&hl=en&rclk=1,"1201 E Thomas Rd, Phoenix, AZ 85014"," FWHV+XG Phoenix, Arizona",,"[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Parking: On-site parking""]",33.479955,-112.0561737,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGs6Y7j6YRA5sdWhXH_YgAHfKLyr-0fl05t5ADfZjbRanI8wGTqCOUx-v58j1l0BfsGmz38MLbOeaqz-XrLhk-vQRM4SrHxhiiDjkYJigfj36zDa-GDYsLJaG4B-JOZlIit_ERgxA=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGs6Y7j6YRA5sdWhXH_YgAHfKLyr-0fl05t5ADfZjbRanI8wGTqCOUx-v58j1l0BfsGmz38MLbOeaqz-XrLhk-vQRM4SrHxhiiDjkYJigfj36zDa-GDYsLJaG4B-JOZlIit_ERgxA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAG05WUBoA4aLFI61fOZuk_jRRQz50bqeJTENPBwKsA9le6BM_iY3O82EUyh1lvsmR2UjfHOHioOL-KeuomrKYRdoYi8102EM47PYHRCBEvcsl652a9Kt9hOcho5Beo1PNti-Pfj=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEN1WP5pZtRxq-ZexTjPGrfL50zagMCvhoX_nlqphhMlKm8QH6Yq6hAO8jPH1n_sI0Z0lvfMl64kRlxPVFUaFQT-5w_FqN1b6302ybaa6HKHeoMawkWwrGHKjyvN7Fc9E8WHJRC=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwRAQJD_x0vXqVK9lOAJC3IssKWau7R5AKX1SkHbgFQyuW8k9dJeAE9Roojra-5xBDDH-lpFJd2gCS8ZCZlX6Iqx7uJ7XXrTK3gfhlVJMlEOVp_f0lZEYA1lYJhC3AB4z78wUJVg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAH-_yKydntOnn68_EiHPG9oetk5PB8l0mCIA4cg_57N7r5QEn6skgbap3c_OpxkQXguDNFuIIwNdN44cS9Bx0MIzVqN4pCUZgb8Y3jvzAQvkyOW4RtaZzJLzIXt_RlDmaEZxtD75A=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_8DaQdMU1p-rbb-pJE7VGjbD6p5Z3WacQE6Dn-2cTglEb_ltxhDwL-gaDEzx0lhrycia56d5OX3KGrUd1O6yi2ShPsFmltvaazvDAKbytlgWn2mwr9q2BvdNn77IDyOqBeR81=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpn4xBgtlrBiey1MKShf4KRVdfJ9UPX_rZs7Zhsy3L9ViHnvonoLBq1tc6sdTd3ARNY_uj8nehMYWM-kvC_EvISFm4QcpMIo68qsXF4GvZZx8xmAMHbOVlPV8NJX4Eu4L8LUhk4w=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2x7-vEb3Zgn-uJ3GZBdSIdQ-46Z0diHEWpYiMvg_cAjAsmW87BDokJUNHXzrSUbrLsNnoCr_Nae1gH3amlOB2cO-DbXPwxpXV7z8y7PkKVkCst7lJvgxEc0C8byVFURTpbiRb=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYOERQL_wQi1STHwK6-QLnJT86_6z-LFApZMnT0touF-_whDj-IvNXaK_M2_cdUHqjOz58BDUil9Do-cXfRZwLvWvdRm_I9IhG_KNUD-vBV8Ffmz7o_CI4CZ6SEiVzh_8mV44=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOQvj8q7HIvXIQekoXiQEWYNlRSKB_Yz36cBl2n8gcd5a9xHnzqNUwVKKqGfsdo3rT-JLz2fnSP-0bprZlMNz8jAcjIPRyho8YSr0xy2m1WOF4DNPLj6IGWMekOtvMoEL_-B-0Aw=s2000-k-no"
Silver Birch of Midtown,4.2,58,Assisted living facility,4000 N 3rd Ave,+1 (480) 725 3957,Open · Closes 5 PM,https://silverbirchliving.com/location/silver-birch-of-midtown/?utm_source=gbp&utm_medium=organic&utm_campaign=website,https://www.google.com/maps/place/Silver+Birch+of+Midtown/data=!4m7!3m6!1s0x872b138994f36b19:0xd991e7d8494172cd!8m2!3d33.4937941!4d-112.078746!16s%2Fg%2F11gv0ssnzm!19sChIJGWvzlIkTK4cRzXJBSdjnkdk?authuser=0&hl=en&rclk=1,"4000 N 3rd Ave, Phoenix, AZ 85013"," FWVC+GG Phoenix, Arizona","[""Tuesday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Wednesday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Thursday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Friday: 8\u202fAM\u20135\u202fPM   \ue14d"", ""Saturday: Closed   \ue14d"", ""Sunday: Closed   \ue14d"", ""Monday: 8\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot"", ""Service options: Onsite services available""]",33.4937941,-112.078746,
Arizona Independent Living Homes,,,Housing complex,8119 W Glenrosa Ave,+1 (515) 777 0872,Open · Closes 4 PM,https://azindepententliving.org/,https://www.google.com/maps/place/Arizona+Independent+Living+Homes/data=!4m7!3m6!1s0x872b15f4f4be89b5:0xc35ac73d2268dbeb!8m2!3d33.4982713!4d-112.2342567!16s%2Fg%2F11nb_3dcxz!19sChIJtYm-9PQVK4cR69toIj3HWsM?authuser=0&hl=en&rclk=1,"8119 W Glenrosa Ave, Phoenix, AZ 85033"," FQX8+87 Phoenix, Arizona","[""Tuesday: 9\u202fAM\u20134\u202fPM   \ue14d"", ""Wednesday: 9\u202fAM\u20134\u202fPM   \ue14d"", ""Thursday: 9\u202fAM\u20134\u202fPM   \ue14d"", ""Friday: 9\u202fAM\u20134\u202fPM   \ue14d"", ""Saturday: 9\u202fAM\u20134\u202fPM   \ue14d"", ""Sunday: 9\u202fAM\u20134\u202fPM   \ue14d"", ""Monday: 9\u202fAM\u20134\u202fPM   \ue14d""]",,33.4982713,-112.2342567,
