name,rating,reviews,category,address_lane1,phone,status,website,maps_url,address,plus_code,hours,about,lat,lng,photos
Desert Haven Care Center,3.4,,Nursing home,2645 E Thomas Rd,+1 (602) 956 8000,Open · Closes 5 PM,http://deserthavencarecenter.com/,https://www.google.com/maps/place/Desert+Haven+Care+Center/data=!4m7!3m6!1s0x872b0d9600cc03f3:0x54c75335edac4f8c!8m2!3d33.4798921!4d-112.0240232!16s%2Fg%2F1tfmcpzc!19sChIJ8wPMAJYNK4cRjE-s7TVTx1Q?authuser=0&hl=en&rclk=1,"2645 E Thomas Rd, Phoenix, AZ 85016"," FXHG+X9 Phoenix, Arizona","[""Tuesday: 8\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",33.4798921,-112.0240232,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrqkFGh9NFaZTdBuBn9YxKysEHzWHXyPztVGPpZo7TQn5DmeWPmWBIdEVBpn4Z6g_aiEqGkYN7ONytJZMj7rXV6uUCcJDpoOBkwEEYSflvrx_btsSLo4CaQyUja_M9ehMJYsFX=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrqkFGh9NFaZTdBuBn9YxKysEHzWHXyPztVGPpZo7TQn5DmeWPmWBIdEVBpn4Z6g_aiEqGkYN7ONytJZMj7rXV6uUCcJDpoOBkwEEYSflvrx_btsSLo4CaQyUja_M9ehMJYsFX=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNy5xXn01oTlAiXNou8XBERBBpRTUhWfdfIPpYuARrumY6HZxVuUTUue-OzkppxYqLr6XkEJKplqZAeTeOBy6qMrxJS0VGIXuzjoMz01lLejZzVL_WQetSj0ErcZVq9mouoMs=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMS2a-Xqpfi5HH3PX0yhJ_q2DTJzUYt8rAn0m0rPRGbWpxVcpB_CVeGG-rvkWZwnvykJqNjJ-0ZeB5ElJsHr_xcTA8zCKCd_TGap63Qfc-PBWIgxgkJ2VTYqrfhaLSvxq5IOhdPw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmgJWlmYkmirV9eNUWnbJpCFI9Lwz68fnz6kHUOeZip_7TUnLs6nXAyp0Sa5MwKaOfNRDrcFbTcqnLkV2UK_Qn9HetNuyhITHl0wfJT_6JqUKUl8LFW2cBDwa5mu32LP_9g1j8rg=s2000-k-no"
The Gardens of Scottsdale Assisted Living & Memory Care,4.3,75,Assisted living facility,6001 E Thomas Rd,+1 (480) 941 2222,Open 24 hours,https://stellarliving.com/communities/the-gardens-of-scottsdale-senior-assisted-living-scottsdale-az/,https://www.google.com/maps/place/The+Gardens+of+Scottsdale+Assisted+Living+%26+Memory+Care/data=!4m7!3m6!1s0x872b0bf7c86a998d:0x5570a5a77db931f2!8m2!3d33.4794714!4d-111.951033!16s%2Fg%2F1vvyyk2h!19sChIJjZlqyPcLK4cR8jG5faelcFU?authuser=0&hl=en&rclk=1,"6001 E Thomas Rd, Scottsdale, AZ 85251"," F2HX+QH Scottsdale, Arizona","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""Service options: Onsite services available""]",33.4794714,-111.951033,
Astoria AZ Assisted Living & Memory Care,5.0,5,Assisted living facility,3407 W Kristal Way,+1 (602) 410 3125,Open 24 hours,,https://www.google.com/maps/place/Astoria+AZ+Assisted+Living+%26+Memory+Care/data=!4m7!3m6!1s0x872b6fe88b11e295:0xbc9641e884bf7971!8m2!3d33.6613233!4d-112.1334155!16s%2Fg%2F11s2m6w38y!19sChIJleIRi-hvK4cRcXm_hOhBlrw?authuser=0&hl=en&rclk=1,"3407 W Kristal Way, Phoenix, AZ 85027"," MV68+GJ Phoenix, Arizona","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""From the business: Identifies as women-owned""]",33.6613233,-112.1334155,
Barton House Memory Care,4.6,19,Assisted living facility,7001 E Mountain View Rd,+1 (480) 991 9912,Open 24 hours,https://sagaseniorliving.com/property/barton-house/,https://www.google.com/maps/place/Barton+House+Memory+Care/data=!4m7!3m6!1s0x872b74bfbe98a5f9:0x529b1fddafea649f!8m2!3d33.5753732!4d-111.9301684!16s%2Fg%2F1tf7bkm0!19sChIJ-aWYvr90K4cRn2Tqr90fm1I?authuser=0&hl=en&rclk=1,"7001 E Mountain View Rd, Scottsdale, AZ 85253"," H3G9+4W Scottsdale, Arizona","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",33.5753732,-111.9301684,
River of Love Adult Care Home,4.6,9,Aged care,4358 E Danbury Rd,+1 (602) 923 0829,Open · Closes 5 PM,http://riverofloveach.com/,https://www.google.com/maps/place/River+of+Love+Adult+Care+Home/data=!4m7!3m6!1s0x872b716e3681b67b:0x33726deaff5173cc!8m2!3d33.6440711!4d-111.9867438!16s%2Fg%2F1tg79hwc!19sChIJe7aBNm5xK4cRzHNR_-ptcjM?authuser=0&hl=en&rclk=1,"4358 E Danbury Rd, Phoenix, AZ 85032"," J2V7+J8 Phoenix, Arizona","[""Tuesday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Wednesday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Thursday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Friday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Saturday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Sunday: 9\u202fAM\u20135\u202fPM   \ue14d"", ""Monday: 9\u202fAM\u20135\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",33.6440711,-111.9867438,
Mosaic Gardens Memory Care at Scottsdale,4.3,19,Assisted living facility,9450 E Mountain View Rd,+1 (480) 769 8201,Open 24 hours,https://mosaicms.com/community/mosaic-gardens-memory-care-at-scottsdale/,https://www.google.com/maps/place/Mosaic+Gardens+Memory+Care+at+Scottsdale/data=!4m7!3m6!1s0x872b75488dfb17ef:0xa4d43751284fff88!8m2!3d33.5758322!4d-111.8775857!16s%2Fg%2F125_wyhgm!19sChIJ7xf7jUh1K4cRiP9PKFE31KQ?authuser=0&hl=en&rclk=1,"9450 E Mountain View Rd, Scottsdale, AZ 85258"," H4GC+8X Scottsdale, Arizona","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",33.5758322,-111.8775857,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFm35_d2o4IqgAaA6xDi0-0LRC1uMEpP0vTedbmfhL6zKU4d8V0l178PFxd9bgHy160fwMx9wi5_T5vwDPnVqmNbmdldOTIyVMR2ntrGfc4dDeXbA9aosMM-d0RnPVIodhhFU6O=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFm35_d2o4IqgAaA6xDi0-0LRC1uMEpP0vTedbmfhL6zKU4d8V0l178PFxd9bgHy160fwMx9wi5_T5vwDPnVqmNbmdldOTIyVMR2ntrGfc4dDeXbA9aosMM-d0RnPVIodhhFU6O=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8Irs5PufD7w5qUAVkItS0AA1_Kv1hkUFnQMmbr17ieUYJrFspPQJZIJlJicjkURsDZQsU9072T5ykirJaylg63RG4FORUjH0EGdP5JxO-WO8eaZMCxwiXsReOF04K6q8J9EB5bw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAH3HKuCJlEKtBMmNnb2OTnINdgOMkQ2gcFZ1FhlcjAFkKakgGARiD3yVYSV2SyoXIEDOAAIRE64ksAQoR9cOdRBbD1VPH4gUPy5Hk5dgyKPKNTc3E_xWvFd4kFdwQvFzIXxCNMM=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFM-PKIv6fJ6QFpHJWzQGFmxBLAtnYIMM71o-k-8TMOn9KPDxor3Fj9C2WOho7lS_Wxh4I_30Karl8d2VnxSTtvynUlTWxcqEIeWv2bZv11cZqLxtugxKcOYjCOzvZvi0ojNmU=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxkHrwJlnnUd2lwOlDBPqHNkCcYPfzprdptWqueB46nyYbhtrXLZeucIwdxOHsiR-8VCnzNYW1i40X3bgaNvHgFzKnE-GOhRkc944sJlSnmhewRfzgnomvkhH0OU79FyukJODsOhpdWuA=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAw13un6XKpzbPixcvBOnKJkFJzomxH9OeVEHOr2MwZPdx73ra9ZXGOc3G9ew6FIKXbLBZV-4AyYrClB4oXpI3LANGu_JLA0fqYr-D5aH6YrgrMBas4SDa1woD8J3xy5RxYEJeLg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-u0RR8JtfRWYMq51XW9j39vH_2t6NkuguJ56X5vTLL9wr-ooVX1E_wPN3Dot3ySc57x8m-2J2ih4CBir3lb0GtJJpEK-3koPYnmMFg80oxwzopQQxj3nd750zY9c4S7Kxo7E=s2000-k-no"
Angel Care Home Assisted Living,4.9,6,Assisted living facility,2231 N 38th St,+1 (602) 475 0135,Open · Closes 7 PM,https://angelcarehome.care/,https://www.google.com/maps/place/Angel+Care+Home+Assisted+Living/data=!4m7!3m6!1s0x872b0c334762e403:0x6232dcad2873c0b1!8m2!3d33.4724974!4d-111.9990103!16s%2Fg%2F12620lg58!19sChIJA-RiRzMMK4cRscBzKK3cMmI?authuser=0&hl=en&rclk=1,"2231 N 38th St, Phoenix, AZ 85008"," F2C2+X9 Phoenix, Arizona","[""Tuesday: 9\u202fAM\u20137\u202fPM   \ue14d"", ""Wednesday: 9\u202fAM\u20137\u202fPM   \ue14d"", ""Thursday: 9\u202fAM\u20137\u202fPM   \ue14d"", ""Friday: 9\u202fAM\u20137\u202fPM   \ue14d"", ""Saturday: 9\u202fAM\u20137\u202fPM   \ue14d"", ""Sunday: 9\u202fAM\u20137\u202fPM   \ue14d"", ""Monday: 9\u202fAM\u20137\u202fPM   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""From the business: Identifies as women-owned"", ""Service options: Onsite services available, Language assistance"", ""Amenities: gender-neutral restroom"", ""Crowd: LGBTQ+ friendly, Transgender safespace""]",33.4724974,-111.9990103,
Haven Health Sky Harbor,4.6,393,Nursing home,1880 E Van Buren St,+1 (602) 253 4570,Open 24 hours,https://www.havenhealthaz.com/locations/sky-harbor/,https://www.google.com/maps/place/Haven+Health+Sky+Harbor/data=!4m7!3m6!1s0x872b0d41e928fbe7:0xec4534530734afb9!8m2!3d33.452247!4d-112.0419082!16s%2Fg%2F11krylt9t7!19sChIJ5_so6UENK4cRua80B1M0Rew?authuser=0&hl=en&rclk=1,"1880 E Van Buren St, Phoenix, AZ 85006"," FX25+V6 Phoenix, Arizona","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""Service options: Onsite services available, Language assistance"", ""Parking: Free parking lot, On-site parking""]",33.452247,-112.0419082,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwVx1CYDU7y0dMLl7wha6Zpi226uBD9Uk8RcBKox3rEvqhxrt-pKtSVj4UQNMPGdcdZVM76zRWJPauLymxajvKhxYfdogadFymbIM44EgJgsIXrl0Q3f_LU6VbwiYWAk_lmVnSl5KHuCUn=w32-h32-p-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwVx1CYDU7y0dMLl7wha6Zpi226uBD9Uk8RcBKox3rEvqhxrt-pKtSVj4UQNMPGdcdZVM76zRWJPauLymxajvKhxYfdogadFymbIM44EgJgsIXrl0Q3f_LU6VbwiYWAk_lmVnSl5KHuCUn=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjHTqGo2JEY9YWz5vHAOPQA3cE65n5jKrHalkaea-esjqlihvckDWXZVYCqXVrxTZYwEY2p0C6ETkTVDj0CdM36TGxrZPwUIxCEL_T2Ns8rKwrazoNPI84aLeFOpzPQb5VrfNmkBqiB7u8=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_v4YzbEjRUBZG7wCeRjsOCWld_aBXKo0RqVTTtYntGQ-UP9eCzFGdiwu-Hd39qngJ2Jis_dCi5sUWbqUqlprlW9uMuKAvYLGcSdGvwpH4w5hUIq0AuROAw8X-_bCTt0-XJsm1Ww=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuWKkP5RiyzRss0heSk-YEUWc5Ss5Xhjns_tD9V-nnNXG2esU8xwPYjY5XAl5FzZEsATfIXsc655_ppycsXD9fIbEolwZOGmEcdIHGOt6rA9CQlnMAPFROMsRv8HNQbJL9asJ3Yw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOTW0DRYiEpOiNLEtqQsOv3SaSZKovEutIfpuE98xtzF5-0m1-EvnfEbD_97Cxb8wq3NheOkw-ClulnbaEUBM87DJTsqqHYHcMNx9bEDQYmxX6H8lFGSyB668J2G_bq3qcQfw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4kNffdQcybUKKICOwBp7Qbo6L79V_jWgAAAxyMlhBn7VRUSJKTI-GHWkZ4-Mqw7pkzD6a8OYkk8mzRV7QDhlu_-aLIRN4TQJVYTpj8HdY_usDToQli0KGJxW_yP9_9lI9s6tHbRajEMDF=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVomrwno6x-ecZzS_MG1zbHtfd0mStuMo2GqHWH9OWnGlvryqk-BxtGtvbEY98RXQSwjKqqX8wVMzIlM1qV-LHGJn9sYBzhohPV5GlcEMTdOu3b53BXuhJkoWYsyEov89CwLOOfJKE6co=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_fszjldJBK19iYbp0TGppLwlOEcZzWhi_cex_crlOFH90sGCrMm8nOI--XzJ6HliVQZ_GHwBdher3Cch2JOVuvtA4x62RdCMNKdh3rgwHeYtz2E5syTTo72y6_j2eCHMIkfEmDg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWW1A1GvwmROgGzyExMsnOMLH5goWODZdAzy8t0RzunKKhOaq_8d0TfYNadROVouaskxVan7NcZPVFKWF8a2x_GnsieTMSABDXwEpouMHtSDzAESM5Cm0yX7pKDrAgpVjHSTb-zg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHkhxuwcD85Oc8AKda40dytv-CVBbzOlhHq7UKU1XBiWFs65-dc0kFogQeCNlMVyviKHRGl3cO2-z0lMyBP1ZPYlWYsQdOqrPFWSrV1LkwL5iWhJEt-44eSy-kDeoyOVAveLZ28=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFN72JXZ54a9zFblOTABGdVJxwMrpMIk2ndpVibO6sNNXL0h0LrOcfYZPg6DRx8M8aa66RtvE-AA2I19qH3kR58k5hDP7XZ24af2Iv1Qb8rsBxWFSGKJCFJznFiF2RdieYS0ReiQg=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPXOZcch9YkNC5CC3c7wcOUZ5BT8dJhs1tCJPaulINuD7H4SVNFocaf6eVyUFw7Opx8SyNQbJYoBtLW_HEdEgI1bYt08MqUje4_coaScHusWh-Rg53sLIiy0OZqrMGykvTVJD0=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3F9UZHZLO_v1MjB5cl5AH64t5wWHl9p11VadDva8y4Q5o5h1WzKcIlVLgLJsZxvbvYJFrOd8HPx9YIYFrRDiVg60AxYfGZdmBrgL9QcVOYQL0oQftDkJeweEja_cwP-GWoQRiK32Ttqwr=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGp5_ZfehftZr-dorUhhTb2cqFCVRktLX3pxXrFxdgqpwZW0GyjAro_xkKD3OAFnH7j1-PkyYxWx1PNrOY4fbI5GE60m4E2Nnj68fYniEfYYzVTaqL3ar3W8EczSNWnBDmISUaq7lHHUK4=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqgG2ZpkyHLMVa1svwnoQ-iEJYTcRI3i6sjgTMyPjwAGAivt6LCDVAP6yz10rq_OzzCTGvXuSHdfeDdbm2877vvm30MkkvZuZB3lJMtHUQr6pP6tuzgS5JU_pJNMyjsg-G_x648A=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2V8TjNKQ02FdYiFtlNKUEGTVM-cUN-l1eK3K72OiQlZ2DdYuhT_DuGyusX1kL5GMTUqpTdLwhcHlZYQC7xu48adgjOYZBdS0iJWHDwZ7tB70lQ-kcD43jsR6QS24QOpwYQ_P32QNR_sDC=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFf9y7bI4SXnpy2DAQmpkzhjR1HpjrsvEoObiVEuUst7Xi74u92OWVMJepRzFTFKyGNUup1rSCYypi-LZdkGktwCAaORpjWe4XGRnEvbLF3d6-EH3mYeXCS-W5FciUCXSf2mHWJX6VOXTEf=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbCQFF2DeY3NcUy_bu-shS0REDMv6DZUSwgKDXmhf8Y6yqmQTzqVIxA1-YL1VYIW9kxHHTalvf_Ak2qoVn-JR_qLUXFORLu2aWyx4Ztf0PTaSMUcQYCl7hmR-TJ8FFRDwFKi6TjPmOwccE=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGz2E5aQb-INCT_T1eNDZzvZojDA0mz42PzbZC6apBE4whFx0Aqqq1ANn97jgCH9sXjEy0bCqY7-yK04NutBHhmGfj-ObayLgsLkBJG5oqjBKU0kJjnu3vBVMLOAu1gt1C1L3hRgZ0cHKYM=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHAzBSS2MsXuccigNym4_TCukYfJjLBnD77tlSvK9Q9BuQYUL0pcs_PRFIZsXeu2NQ0MwszF6uSn7R3z8juKKPMg_qn-x0rKwO51mIgOQpkgq3oEVgsIkD9s062gGhWqeYv74lSQEltOLd0=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlzcTQWOX9ZPK9-N04Dz23inOOVHhmPTF4NGNVKdJpW2KxJ0yWpCKsfUxUKWNa8ckoIt3M9tB5x3miHXWSj-LxPoZbUrg4nktGrIh3pB28UxEjLRjyd_b_cZOpNzm0o8kBIQUaahmXv-_y=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMfrTfq1B5BQvzZQpbgfgzOa6tZNtDPi9SS9B-8pXLSUVlPwtyeNe0ktge8Kr6P33eZImNJLIMeBhg3ZL_hZR4n_766l9jC1bwfWdjHVk_TPxgGSAnBt-JVa0am03HwsYFrFd_kw=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAFRS-JusCQUUU-q-Ol58bc4PPZ5FN8y7Nlvo8MroC_T1XdwErFNSOC7E0GD9GeSaS7CI6igqf2gQYRn7AA5tLmbq7nlqKRs49Uhky6TPaN_NNby9IRa0zEICc8pSFgO5EX3gTTJ0AoIGQpc=s2000-k-no, https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxTygIYiQQUi96Nw2Eh1HKRwRHCem7fAPzdF8bbwBP4sxb-cFWupxUZmlT-bS0fK43wEZjZlhGGsJqwGdQTOz17hYgiozxJ6RtG9t_K0MGSJmtQN64n2TGXRKrN9cWGoE8iXheBHnt4Z9X=s2000-k-no"
Vista Living Paradise Valley Assisted Living & Memory Care,5.0,4,Assisted living facility,4810 E Hummingbird Ln,+1 (602) 456 1919,Open 24 hours,https://vistaliving.net/assisted-living-paradise-valley/,https://www.google.com/maps/place/Vista+Living+Paradise+Valley+Assisted+Living+%26+Memory+Care/data=!4m7!3m6!1s0x872b0d1a645e614d:0xba93022ab01a0836!8m2!3d33.5433204!4d-111.9771505!16s%2Fg%2F11s2nvjc53!19sChIJTWFeZBoNK4cRNggasCoCk7o?authuser=0&hl=en&rclk=1,"4810 E Hummingbird Ln, Paradise Valley, AZ 85253"," G2VF+84 Paradise Valley, Arizona","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",33.5433204,-111.9771505,
Legacy of Hearts Assisted Living,5.0,3,Assisted living facility,7510 S 34th Ln,+1 (480) 207 1700,Open 24 hours,,https://www.google.com/maps/place/Legacy+of+Hearts+Assisted+Living/data=!4m7!3m6!1s0x872b0574ac2cb701:0xc96b7e6e690ffd37!8m2!3d33.3786814!4d-112.1332824!16s%2Fg%2F11g21jl419!19sChIJAbcsrHQFK4cRN_0PaW5-a8k?authuser=0&hl=en&rclk=1,"7510 S 34th Ln, Phoenix, AZ 85041"," 9VH8+FM Phoenix, Arizona","[""Tuesday: Open 24 hours   \ue14d"", ""Wednesday: Open 24 hours   \ue14d"", ""Thursday: Open 24 hours   \ue14d"", ""Friday: Open 24 hours   \ue14d"", ""Saturday: Open 24 hours   \ue14d"", ""Sunday: Open 24 hours   \ue14d"", ""Monday: Open 24 hours   \ue14d""]","[""Accessibility: wheelchair accessible entrance, wheelchair accessible parking lot""]",33.3786814,-112.1332824,
